model_date,timestamp,state_abb,party,variable,metric,value
28/07/2024,2024-08-22T18:19:44Z,WA,IND,state vote,median,0.059
28/07/2024,2024-08-22T18:19:44Z,WA,DEM,state vote,median,0.5484
28/07/2024,2024-08-22T18:19:44Z,VT,REP,state vote,median,0.3108
28/07/2024,2024-08-22T18:19:44Z,VT,IND,state vote,median,0.0588
28/07/2024,2024-08-22T18:19:44Z,VT,DEM,state vote,median,0.63
28/07/2024,2024-08-22T18:19:44Z,VA,REP,state vote,median,0.4408
28/07/2024,2024-08-22T18:19:44Z,VA,IND,state vote,median,0.0471
28/07/2024,2024-08-22T18:19:44Z,VA,DEM,state vote,median,0.511
28/07/2024,2024-08-22T18:19:44Z,UT,REP,state vote,median,0.5818
28/07/2024,2024-08-22T18:19:44Z,UT,IND,state vote,median,0.0668
28/07/2024,2024-08-22T18:19:44Z,UT,DEM,state vote,median,0.3519
28/07/2024,2024-08-22T18:19:44Z,TX,REP,state vote,median,0.5185
28/07/2024,2024-08-22T18:19:44Z,TX,IND,state vote,median,0.0436
28/07/2024,2024-08-22T18:19:44Z,TX,DEM,state vote,median,0.4367
28/07/2024,2024-08-22T18:19:44Z,TN,REP,state vote,median,0.6034
28/07/2024,2024-08-22T18:19:44Z,TN,IND,state vote,median,0.0476
28/07/2024,2024-08-22T18:19:44Z,TN,DEM,state vote,median,0.3482
28/07/2024,2024-08-22T18:19:44Z,SD,REP,state vote,median,0.6152
28/07/2024,2024-08-22T18:19:44Z,SD,IND,state vote,median,0.0531
28/07/2024,2024-08-22T18:19:44Z,SD,DEM,state vote,median,0.3307
28/07/2024,2024-08-22T18:19:44Z,SC,REP,state vote,median,0.5484
28/07/2024,2024-08-22T18:19:44Z,SC,IND,state vote,median,0.0439
28/07/2024,2024-08-22T18:19:44Z,SC,DEM,state vote,median,0.4062
28/07/2024,2024-08-22T18:19:44Z,RI,REP,state vote,median,0.3867
28/07/2024,2024-08-22T18:19:44Z,RI,IND,state vote,median,0.0483
28/07/2024,2024-08-22T18:19:44Z,RI,DEM,state vote,median,0.5634
28/07/2024,2024-08-22T18:19:44Z,PA,REP,state vote,median,0.4812
28/07/2024,2024-08-22T18:19:44Z,PA,IND,state vote,median,0.0455
28/07/2024,2024-08-22T18:19:44Z,PA,DEM,state vote,median,0.4723
28/07/2024,2024-08-22T18:19:44Z,OR,REP,state vote,median,0.4054
28/07/2024,2024-08-22T18:19:44Z,OR,IND,state vote,median,0.0578
28/07/2024,2024-08-22T18:19:44Z,OR,DEM,state vote,median,0.5366
28/07/2024,2024-08-22T18:19:44Z,OK,REP,state vote,median,0.6508
28/07/2024,2024-08-22T18:19:44Z,OK,IND,state vote,median,0.0514
28/07/2024,2024-08-22T18:19:44Z,OK,DEM,state vote,median,0.2974
28/07/2024,2024-08-22T18:19:44Z,OH,REP,state vote,median,0.5316
28/07/2024,2024-08-22T18:19:44Z,OH,IND,state vote,median,0.0439
28/07/2024,2024-08-22T18:19:44Z,OH,DEM,state vote,median,0.4233
28/07/2024,2024-08-22T18:19:44Z,NY,REP,state vote,median,0.3789
28/07/2024,2024-08-22T18:19:44Z,NY,IND,state vote,median,0.0429
28/07/2024,2024-08-22T18:19:44Z,NY,DEM,state vote,median,0.5771
28/07/2024,2024-08-22T18:19:44Z,NV,REP,state vote,median,0.4773
28/07/2024,2024-08-22T18:19:44Z,NV,IND,state vote,median,0.0505
28/07/2024,2024-08-22T18:19:44Z,NV,DEM,state vote,median,0.4711
28/07/2024,2024-08-22T18:19:44Z,NM,REP,state vote,median,0.4355
28/07/2024,2024-08-22T18:19:44Z,NM,IND,state vote,median,0.0501
28/07/2024,2024-08-22T18:19:44Z,NM,DEM,state vote,median,0.5132
28/07/2024,2024-08-22T18:19:44Z,NJ,REP,state vote,median,0.414
28/07/2024,2024-08-22T18:19:44Z,NJ,IND,state vote,median,0.042
28/07/2024,2024-08-22T18:19:44Z,NJ,DEM,state vote,median,0.5424
28/07/2024,2024-08-22T18:19:44Z,NH,REP,state vote,median,0.4527
28/07/2024,2024-08-22T18:19:44Z,NH,IND,state vote,median,0.0454
28/07/2024,2024-08-22T18:19:44Z,NH,DEM,state vote,median,0.5002
28/07/2024,2024-08-22T18:19:44Z,NE-03,REP,state vote,median,0.7498
28/07/2024,2024-08-22T18:19:44Z,NE-03,IND,state vote,median,0.051
28/07/2024,2024-08-22T18:19:44Z,NE-03,DEM,state vote,median,0.1977
28/07/2024,2024-08-22T18:19:44Z,NE-02,REP,state vote,median,0.456
28/07/2024,2024-08-22T18:19:44Z,NE-02,IND,state vote,median,0.0533
28/07/2024,2024-08-22T18:19:44Z,NE-02,DEM,state vote,median,0.4896
28/07/2024,2024-08-22T18:19:44Z,NE-01,REP,state vote,median,0.5588
28/07/2024,2024-08-22T18:19:44Z,NE-01,IND,state vote,median,0.056
28/07/2024,2024-08-22T18:19:44Z,NE-01,DEM,state vote,median,0.3845
28/07/2024,2024-08-22T18:19:44Z,NE,REP,state vote,median,0.5832
28/07/2024,2024-08-22T18:19:44Z,NE,IND,state vote,median,0.0492
28/07/2024,2024-08-22T18:19:44Z,NE,DEM,state vote,median,0.3671
28/07/2024,2024-08-22T18:19:44Z,ND,REP,state vote,median,0.65
28/07/2024,2024-08-22T18:19:44Z,ND,IND,state vote,median,0.0574
28/07/2024,2024-08-22T18:19:44Z,ND,DEM,state vote,median,0.2919
28/07/2024,2024-08-22T18:19:44Z,NC,REP,state vote,median,0.4971
28/07/2024,2024-08-22T18:19:44Z,NC,IND,state vote,median,0.0435
28/07/2024,2024-08-22T18:19:44Z,NC,DEM,state vote,median,0.458
28/07/2024,2024-08-22T18:19:44Z,MT,REP,state vote,median,0.5678
28/07/2024,2024-08-22T18:19:44Z,MT,IND,state vote,median,0.0523
28/07/2024,2024-08-22T18:19:44Z,MT,DEM,state vote,median,0.3785
28/07/2024,2024-08-22T18:19:44Z,MS,REP,state vote,median,0.5731
28/07/2024,2024-08-22T18:19:44Z,MS,IND,state vote,median,0.0426
28/07/2024,2024-08-22T18:19:44Z,MS,DEM,state vote,median,0.3832
28/07/2024,2024-08-22T18:19:44Z,MO,REP,state vote,median,0.5661
28/07/2024,2024-08-22T18:19:44Z,MO,IND,state vote,median,0.0465
28/07/2024,2024-08-22T18:19:44Z,MO,DEM,state vote,median,0.3858
28/07/2024,2024-08-22T18:19:44Z,MN,REP,state vote,median,0.4442
28/07/2024,2024-08-22T18:19:44Z,MN,IND,state vote,median,0.0517
28/07/2024,2024-08-22T18:19:44Z,MN,DEM,state vote,median,0.5031
28/07/2024,2024-08-22T18:19:44Z,MI,REP,state vote,median,0.4718
28/07/2024,2024-08-22T18:19:44Z,MI,IND,state vote,median,0.0567
28/07/2024,2024-08-22T18:19:44Z,MI,DEM,state vote,median,0.4713
28/07/2024,2024-08-22T18:19:44Z,ME-02,REP,state vote,median,0.5281
28/07/2024,2024-08-22T18:19:44Z,ME-02,IND,state vote,median,0.0367
28/07/2024,2024-08-22T18:19:44Z,ME-02,DEM,state vote,median,0.4261
28/07/2024,2024-08-22T18:19:44Z,ME-01,REP,state vote,median,0.3727
28/07/2024,2024-08-22T18:19:44Z,ME-01,IND,state vote,median,0.0506
28/07/2024,2024-08-22T18:19:44Z,ME-01,DEM,state vote,median,0.5713
28/07/2024,2024-08-22T18:19:44Z,ME,REP,state vote,median,0.4579
28/07/2024,2024-08-22T18:19:44Z,ME,IND,state vote,median,0.0266
28/07/2024,2024-08-22T18:19:44Z,ME,DEM,state vote,median,0.5175
28/07/2024,2024-08-22T18:19:44Z,MD,REP,state vote,median,0.324
28/07/2024,2024-08-22T18:19:44Z,MD,IND,state vote,median,0.0524
28/07/2024,2024-08-22T18:19:44Z,MD,DEM,state vote,median,0.6221
28/07/2024,2024-08-22T18:19:44Z,MA,REP,state vote,median,32.47%
28/07/2024,2024-08-22T18:19:44Z,MA,IND,state vote,median,5.04%
28/07/2024,2024-08-22T18:19:44Z,MA,DEM,state vote,median,62.35%
28/07/2024,2024-08-22T18:19:44Z,LA,REP,state vote,median,0.5815
28/07/2024,2024-08-22T18:19:44Z,LA,IND,state vote,median,0.0451
28/07/2024,2024-08-22T18:19:44Z,LA,DEM,state vote,median,0.3714
28/07/2024,2024-08-22T18:19:44Z,KY,REP,state vote,median,0.617
28/07/2024,2024-08-22T18:19:44Z,KY,IND,state vote,median,0.0461
28/07/2024,2024-08-22T18:19:44Z,KY,DEM,state vote,median,0.3348
28/07/2024,2024-08-22T18:19:44Z,KS,REP,state vote,median,0.5602
28/07/2024,2024-08-22T18:19:44Z,KS,IND,state vote,median,0.0501
28/07/2024,2024-08-22T18:19:44Z,KS,DEM,state vote,median,0.3886
28/07/2024,2024-08-22T18:19:44Z,IN,REP,state vote,median,0.5669
28/07/2024,2024-08-22T18:19:44Z,IN,IND,state vote,median,0.0484
28/07/2024,2024-08-22T18:19:44Z,IN,DEM,state vote,median,0.3838
28/07/2024,2024-08-22T18:19:44Z,IL,REP,state vote,median,0.4064
28/07/2024,2024-08-22T18:19:44Z,IL,IND,state vote,median,0.0474
28/07/2024,2024-08-22T18:19:44Z,IL,DEM,state vote,median,0.5451
28/07/2024,2024-08-22T18:19:44Z,ID,REP,state vote,median,0.6366
28/07/2024,2024-08-22T18:19:44Z,ID,IND,state vote,median,0.0567
28/07/2024,2024-08-22T18:19:44Z,ID,DEM,state vote,median,0.3055
28/07/2024,2024-08-22T18:19:44Z,IA,REP,state vote,median,0.5299
28/07/2024,2024-08-22T18:19:44Z,IA,IND,state vote,median,0.0484
28/07/2024,2024-08-22T18:19:44Z,IA,DEM,state vote,median,0.4203
28/07/2024,2024-08-22T18:19:44Z,HI,REP,state vote,median,0.3451
28/07/2024,2024-08-22T18:19:44Z,HI,IND,state vote,median,0.0483
28/07/2024,2024-08-22T18:19:44Z,HI,DEM,state vote,median,0.6054
28/07/2024,2024-08-22T18:19:44Z,GA,REP,state vote,median,0.4918
28/07/2024,2024-08-22T18:19:44Z,GA,IND,state vote,median,0.0377
28/07/2024,2024-08-22T18:19:44Z,GA,DEM,state vote,median,0.4692
28/07/2024,2024-08-22T18:19:44Z,FL,REP,state vote,median,0.5104
28/07/2024,2024-08-22T18:19:44Z,FL,IND,state vote,median,0.0397
28/07/2024,2024-08-22T18:19:44Z,FL,DEM,state vote,median,0.4487
28/07/2024,2024-08-22T18:19:44Z,DE,REP,state vote,median,0.4023
28/07/2024,2024-08-22T18:19:44Z,DE,IND,state vote,median,0.0432
28/07/2024,2024-08-22T18:19:44Z,DE,DEM,state vote,median,0.5538
28/07/2024,2024-08-22T18:19:44Z,DC,REP,state vote,median,0.0577
28/07/2024,2024-08-22T18:19:44Z,DC,IND,state vote,median,0.0522
28/07/2024,2024-08-22T18:19:44Z,DC,DEM,state vote,median,0.8882
28/07/2024,2024-08-22T18:19:44Z,CT,REP,state vote,median,0.3935
28/07/2024,2024-08-22T18:19:44Z,CT,IND,state vote,median,0.0439
28/07/2024,2024-08-22T18:19:44Z,CT,DEM,state vote,median,0.5613
28/07/2024,2024-08-22T18:19:44Z,CO,REP,state vote,median,0.4205
28/07/2024,2024-08-22T18:19:44Z,CO,IND,state vote,median,0.054
28/07/2024,2024-08-22T18:19:44Z,CO,DEM,state vote,median,0.5248
28/07/2024,2024-08-22T18:19:44Z,CA,REP,state vote,median,0.3437
28/07/2024,2024-08-22T18:19:44Z,CA,IND,state vote,median,0.0499
28/07/2024,2024-08-22T18:19:44Z,CA,DEM,state vote,median,0.6047
28/07/2024,2024-08-22T18:19:44Z,AZ,REP,state vote,median,0.4915
28/07/2024,2024-08-22T18:19:44Z,AZ,IND,state vote,median,0.0446
28/07/2024,2024-08-22T18:19:44Z,AZ,DEM,state vote,median,0.4628
28/07/2024,2024-08-22T18:19:44Z,AR,REP,state vote,median,0.6217
28/07/2024,2024-08-22T18:19:44Z,AR,IND,state vote,median,0.0549
28/07/2024,2024-08-22T18:19:44Z,AR,DEM,state vote,median,0.3225
28/07/2024,2024-08-22T18:19:44Z,AL,REP,state vote,median,0.6168
28/07/2024,2024-08-22T18:19:44Z,AL,IND,state vote,median,0.0431
28/07/2024,2024-08-22T18:19:44Z,AL,DEM,state vote,median,0.3389
28/07/2024,2024-08-22T18:19:44Z,AK,REP,state vote,median,0.5356
28/07/2024,2024-08-22T18:19:44Z,AK,IND,state vote,median,0.0476
28/07/2024,2024-08-22T18:19:44Z,AK,DEM,state vote,median,0.4068
28/07/2024,2024-08-22T18:19:44Z,NA,REP,popular vote,lower,0.3826
28/07/2024,2024-08-22T18:19:44Z,NA,IND,popular vote,lower,0.0113
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,popular vote,lower,0.3985
28/07/2024,2024-08-22T18:19:44Z,NA,REP,popular vote,upper,0.5542
28/07/2024,2024-08-22T18:19:44Z,NA,IND,popular vote,upper,0.0941
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,popular vote,upper,0.5723
28/07/2024,2024-08-22T18:19:44Z,NA,REP,popular vote,median,0.468
28/07/2024,2024-08-22T18:19:44Z,NA,IND,popular vote,median,0.0468
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,popular vote,median,0.4839
28/07/2024,2024-08-22T18:19:44Z,NA,REP,electoral college,p_win,0.5304
28/07/2024,2024-08-22T18:19:44Z,NA,IND,electoral college,p_win,0
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,electoral college,p_win,0.4657
28/07/2024,2024-08-22T18:19:44Z,NA,REP,electoral college,lower,97
28/07/2024,2024-08-22T18:19:44Z,NA,IND,electoral college,lower,0
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,electoral college,lower,125
28/07/2024,2024-08-22T18:19:44Z,NA,REP,electoral college,upper,413
28/07/2024,2024-08-22T18:19:44Z,NA,IND,electoral college,upper,0
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,electoral college,upper,441
28/07/2024,2024-08-22T18:19:44Z,NA,REP,electoral college,median,277
28/07/2024,2024-08-22T18:19:44Z,NA,IND,electoral college,median,0
28/07/2024,2024-08-22T18:19:44Z,NA,DEM,electoral college,median,261
27/07/2024,2024-08-22T18:42:10Z,DC,DEM,state vote dem margin,lower,0.6657
27/07/2024,2024-08-22T18:42:10Z,VT,DEM,state vote dem margin,lower,0.1327
27/07/2024,2024-08-22T18:42:10Z,MA,DEM,state vote dem margin,lower,11.12%
27/07/2024,2024-08-22T18:42:10Z,MD,DEM,state vote dem margin,lower,0.1084
27/07/2024,2024-08-22T18:42:10Z,CA,DEM,state vote dem margin,lower,0.0716
27/07/2024,2024-08-22T18:42:10Z,HI,DEM,state vote dem margin,lower,0.07
27/07/2024,2024-08-22T18:42:10Z,ME-01,DEM,state vote dem margin,lower,0.0057
27/07/2024,2024-08-22T18:42:10Z,NY,DEM,state vote dem margin,lower,0.0029
27/07/2024,2024-08-22T18:42:10Z,RI,DEM,state vote dem margin,lower,-0.0213
27/07/2024,2024-08-22T18:42:10Z,CT,DEM,state vote dem margin,lower,-0.0255
27/07/2024,2024-08-22T18:42:10Z,WA,DEM,state vote dem margin,lower,-0.039
27/07/2024,2024-08-22T18:42:10Z,DE,DEM,state vote dem margin,lower,-0.0459
27/07/2024,2024-08-22T18:42:10Z,IL,DEM,state vote dem margin,lower,-0.0558
27/07/2024,2024-08-22T18:42:10Z,OR,DEM,state vote dem margin,lower,-0.0631
27/07/2024,2024-08-22T18:42:10Z,NJ,DEM,state vote dem margin,lower,-0.0674
27/07/2024,2024-08-22T18:42:10Z,CO,DEM,state vote dem margin,lower,-0.0922
27/07/2024,2024-08-22T18:42:10Z,NM,DEM,state vote dem margin,lower,-0.1214
27/07/2024,2024-08-22T18:42:10Z,VA,DEM,state vote dem margin,lower,-0.1238
27/07/2024,2024-08-22T18:42:10Z,ME,DEM,state vote dem margin,lower,-0.1276
27/07/2024,2024-08-22T18:42:10Z,MN,DEM,state vote dem margin,lower,-0.1347
27/07/2024,2024-08-22T18:42:10Z,NH,DEM,state vote dem margin,lower,-0.1457
27/07/2024,2024-08-22T18:42:10Z,NE-02,DEM,state vote dem margin,lower,-0.1615
27/07/2024,2024-08-22T18:42:10Z,MI,DEM,state vote dem margin,lower,-0.1969
27/07/2024,2024-08-22T18:42:10Z,WI,DEM,state vote dem margin,lower,-0.2033
27/07/2024,2024-08-22T18:42:10Z,NV,DEM,state vote dem margin,lower,-0.1998
27/07/2024,2024-08-22T18:42:10Z,PA,DEM,state vote dem margin,lower,-0.2044
27/07/2024,2024-08-22T18:42:10Z,GA,DEM,state vote dem margin,lower,-0.2181
27/07/2024,2024-08-22T18:42:10Z,AZ,DEM,state vote dem margin,lower,-0.2252
27/07/2024,2024-08-22T18:42:10Z,NC,DEM,state vote dem margin,lower,-0.2346
27/07/2024,2024-08-22T18:42:10Z,FL,DEM,state vote dem margin,lower,-0.2541
27/07/2024,2024-08-22T18:42:10Z,TX,DEM,state vote dem margin,lower,-0.2758
27/07/2024,2024-08-22T18:42:10Z,ME-02,DEM,state vote dem margin,lower,-0.2967
27/07/2024,2024-08-22T18:42:10Z,OH,DEM,state vote dem margin,lower,-0.2997
27/07/2024,2024-08-22T18:42:10Z,IA,DEM,state vote dem margin,lower,-0.3058
27/07/2024,2024-08-22T18:42:10Z,AK,DEM,state vote dem margin,lower,-0.3195
27/07/2024,2024-08-22T18:42:10Z,SC,DEM,state vote dem margin,lower,-0.3334
27/07/2024,2024-08-22T18:42:10Z,KS,DEM,state vote dem margin,lower,-0.3613
27/07/2024,2024-08-22T18:42:10Z,NE-01,DEM,state vote dem margin,lower,-0.3644
27/07/2024,2024-08-22T18:42:10Z,MO,DEM,state vote dem margin,lower,-0.3689
27/07/2024,2024-08-22T18:42:10Z,IN,DEM,state vote dem margin,lower,-0.3759
27/07/2024,2024-08-22T18:42:10Z,MT,DEM,state vote dem margin,lower,-0.3776
27/07/2024,2024-08-22T18:42:10Z,MS,DEM,state vote dem margin,lower,-0.3807
27/07/2024,2024-08-22T18:42:10Z,LA,DEM,state vote dem margin,lower,-0.3994
27/07/2024,2024-08-22T18:42:10Z,NE,DEM,state vote dem margin,lower,-0.3994
27/07/2024,2024-08-22T18:42:10Z,UT,DEM,state vote dem margin,lower,-0.416
27/07/2024,2024-08-22T18:42:10Z,TN,DEM,state vote dem margin,lower,-0.4401
27/07/2024,2024-08-22T18:42:10Z,AL,DEM,state vote dem margin,lower,-0.4605
27/07/2024,2024-08-22T18:42:10Z,KY,DEM,state vote dem margin,lower,-0.4668
27/07/2024,2024-08-22T18:42:10Z,SD,DEM,state vote dem margin,lower,-0.4695
27/07/2024,2024-08-22T18:42:10Z,AR,DEM,state vote dem margin,lower,-0.4817
27/07/2024,2024-08-22T18:42:10Z,ID,DEM,state vote dem margin,lower,-0.5104
27/07/2024,2024-08-22T18:42:10Z,OK,DEM,state vote dem margin,lower,-0.5302
27/07/2024,2024-08-22T18:42:10Z,ND,DEM,state vote dem margin,lower,-0.5348
27/07/2024,2024-08-22T18:42:10Z,WV,DEM,state vote dem margin,lower,-0.5823
27/07/2024,2024-08-22T18:42:10Z,WY,DEM,state vote dem margin,lower,-0.624
27/07/2024,2024-08-22T18:42:10Z,NE-03,DEM,state vote dem margin,lower,-0.7081
27/07/2024,2024-08-22T18:42:10Z,DC,DEM,state vote dem margin,upper,0.9568
27/07/2024,2024-08-22T18:42:10Z,VT,DEM,state vote dem margin,upper,0.5019
27/07/2024,2024-08-22T18:42:10Z,MA,DEM,state vote dem margin,upper,48.58%
27/07/2024,2024-08-22T18:42:10Z,MD,DEM,state vote dem margin,upper,0.4833
27/07/2024,2024-08-22T18:42:10Z,CA,DEM,state vote dem margin,upper,0.4523
27/07/2024,2024-08-22T18:42:10Z,HI,DEM,state vote dem margin,upper,0.4482
27/07/2024,2024-08-22T18:42:10Z,ME-01,DEM,state vote dem margin,upper,0.3893
27/07/2024,2024-08-22T18:42:10Z,NY,DEM,state vote dem margin,upper,0.3883
27/07/2024,2024-08-22T18:42:10Z,RI,DEM,state vote dem margin,upper,0.3689
27/07/2024,2024-08-22T18:42:10Z,CT,DEM,state vote dem margin,upper,0.3645
27/07/2024,2024-08-22T18:42:10Z,WA,DEM,state vote dem margin,upper,0.3494
27/07/2024,2024-08-22T18:42:10Z,DE,DEM,state vote dem margin,upper,0.3473
27/07/2024,2024-08-22T18:42:10Z,IL,DEM,state vote dem margin,upper,0.3303
27/07/2024,2024-08-22T18:42:10Z,OR,DEM,state vote dem margin,upper,0.3279
27/07/2024,2024-08-22T18:42:10Z,NJ,DEM,state vote dem margin,upper,0.3251
27/07/2024,2024-08-22T18:42:10Z,CO,DEM,state vote dem margin,upper,0.3001
27/07/2024,2024-08-22T18:42:10Z,NM,DEM,state vote dem margin,upper,0.2773
27/07/2024,2024-08-22T18:42:10Z,VA,DEM,state vote dem margin,upper,0.2692
27/07/2024,2024-08-22T18:42:10Z,ME,DEM,state vote dem margin,upper,0.259
27/07/2024,2024-08-22T18:42:10Z,MN,DEM,state vote dem margin,upper,0.2562
27/07/2024,2024-08-22T18:42:10Z,NH,DEM,state vote dem margin,upper,0.2449
27/07/2024,2024-08-22T18:42:10Z,NE-02,DEM,state vote dem margin,upper,0.2347
27/07/2024,2024-08-22T18:42:10Z,MI,DEM,state vote dem margin,upper,0.194
27/07/2024,2024-08-22T18:42:10Z,WI,DEM,state vote dem margin,upper,0.1951
27/07/2024,2024-08-22T18:42:10Z,NV,DEM,state vote dem margin,upper,0.1948
27/07/2024,2024-08-22T18:42:10Z,PA,DEM,state vote dem margin,upper,0.193
27/07/2024,2024-08-22T18:42:10Z,GA,DEM,state vote dem margin,upper,0.176
27/07/2024,2024-08-22T18:42:10Z,AZ,DEM,state vote dem margin,upper,0.1743
27/07/2024,2024-08-22T18:42:10Z,NC,DEM,state vote dem margin,upper,0.1621
27/07/2024,2024-08-22T18:42:10Z,FL,DEM,state vote dem margin,upper,0.1371
27/07/2024,2024-08-22T18:42:10Z,TX,DEM,state vote dem margin,upper,0.1193
27/07/2024,2024-08-22T18:42:10Z,ME-02,DEM,state vote dem margin,upper,0.1005
27/07/2024,2024-08-22T18:42:10Z,OH,DEM,state vote dem margin,upper,0.0928
27/07/2024,2024-08-22T18:42:10Z,IA,DEM,state vote dem margin,upper,0.0925
27/07/2024,2024-08-22T18:42:10Z,AK,DEM,state vote dem margin,upper,0.0741
27/07/2024,2024-08-22T18:42:10Z,SC,DEM,state vote dem margin,upper,0.0584
27/07/2024,2024-08-22T18:42:10Z,KS,DEM,state vote dem margin,upper,0.0298
27/07/2024,2024-08-22T18:42:10Z,NE-01,DEM,state vote dem margin,upper,0.0267
27/07/2024,2024-08-22T18:42:10Z,MO,DEM,state vote dem margin,upper,0.021
27/07/2024,2024-08-22T18:42:10Z,IN,DEM,state vote dem margin,upper,0.0179
27/07/2024,2024-08-22T18:42:10Z,MT,DEM,state vote dem margin,upper,0.0131
27/07/2024,2024-08-22T18:42:10Z,MS,DEM,state vote dem margin,upper,0.0086
27/07/2024,2024-08-22T18:42:10Z,LA,DEM,state vote dem margin,upper,-0.009
27/07/2024,2024-08-22T18:42:10Z,NE,DEM,state vote dem margin,upper,-0.0156
27/07/2024,2024-08-22T18:42:10Z,UT,DEM,state vote dem margin,upper,-0.0315
27/07/2024,2024-08-22T18:42:10Z,TN,DEM,state vote dem margin,upper,-0.0568
27/07/2024,2024-08-22T18:42:10Z,AL,DEM,state vote dem margin,upper,-0.0795
27/07/2024,2024-08-22T18:42:10Z,KY,DEM,state vote dem margin,upper,-0.0851
27/07/2024,2024-08-22T18:42:10Z,SD,DEM,state vote dem margin,upper,-0.0881
27/07/2024,2024-08-22T18:42:10Z,AR,DEM,state vote dem margin,upper,-0.1043
27/07/2024,2024-08-22T18:42:10Z,ID,DEM,state vote dem margin,upper,-0.1374
27/07/2024,2024-08-22T18:42:10Z,OK,DEM,state vote dem margin,upper,-0.1599
27/07/2024,2024-08-22T18:42:10Z,ND,DEM,state vote dem margin,upper,-0.1625
27/07/2024,2024-08-22T18:42:10Z,WV,DEM,state vote dem margin,upper,-0.218
27/07/2024,2024-08-22T18:42:10Z,WY,DEM,state vote dem margin,upper,-0.2683
27/07/2024,2024-08-22T18:42:10Z,NE-03,DEM,state vote dem margin,upper,-0.364
27/07/2024,2024-08-22T18:42:10Z,DC,DEM,state vote dem margin,median,0.8338
27/07/2024,2024-08-22T18:42:10Z,VT,DEM,state vote dem margin,median,0.3205
27/07/2024,2024-08-22T18:42:10Z,MA,DEM,state vote dem margin,median,30.01%
27/07/2024,2024-08-22T18:42:10Z,MD,DEM,state vote dem margin,median,0.2986
27/07/2024,2024-08-22T18:42:10Z,CA,DEM,state vote dem margin,median,0.2628
27/07/2024,2024-08-22T18:42:10Z,HI,DEM,state vote dem margin,median,0.2616
27/07/2024,2024-08-22T18:42:10Z,ME-01,DEM,state vote dem margin,median,0.2006
27/07/2024,2024-08-22T18:42:10Z,NY,DEM,state vote dem margin,median,0.1987
27/07/2024,2024-08-22T18:42:10Z,RI,DEM,state vote dem margin,median,0.1767
27/07/2024,2024-08-22T18:42:10Z,CT,DEM,state vote dem margin,median,0.1696
27/07/2024,2024-08-22T18:42:10Z,WA,DEM,state vote dem margin,median,0.1579
27/07/2024,2024-08-22T18:42:10Z,DE,DEM,state vote dem margin,median,0.1525
27/07/2024,2024-08-22T18:42:10Z,IL,DEM,state vote dem margin,median,0.1395
27/07/2024,2024-08-22T18:42:10Z,OR,DEM,state vote dem margin,median,0.1301
27/07/2024,2024-08-22T18:42:10Z,NJ,DEM,state vote dem margin,median,0.129
27/07/2024,2024-08-22T18:42:10Z,CO,DEM,state vote dem margin,median,0.1058
27/07/2024,2024-08-22T18:42:10Z,NM,DEM,state vote dem margin,median,0.0773
27/07/2024,2024-08-22T18:42:10Z,VA,DEM,state vote dem margin,median,0.0722
27/07/2024,2024-08-22T18:42:10Z,ME,DEM,state vote dem margin,median,0.0653
27/07/2024,2024-08-22T18:42:10Z,MN,DEM,state vote dem margin,median,0.0595
27/07/2024,2024-08-22T18:42:10Z,NH,DEM,state vote dem margin,median,0.0486
27/07/2024,2024-08-22T18:42:10Z,NE-02,DEM,state vote dem margin,median,0.037
27/07/2024,2024-08-22T18:42:10Z,MI,DEM,state vote dem margin,median,-0.0028
27/07/2024,2024-08-22T18:42:10Z,WI,DEM,state vote dem margin,median,-0.004
27/07/2024,2024-08-22T18:42:10Z,NV,DEM,state vote dem margin,median,-0.0052
27/07/2024,2024-08-22T18:42:10Z,PA,DEM,state vote dem margin,median,-0.0089
27/07/2024,2024-08-22T18:42:10Z,GA,DEM,state vote dem margin,median,-0.0225
27/07/2024,2024-08-22T18:42:10Z,AZ,DEM,state vote dem margin,median,-0.0281
27/07/2024,2024-08-22T18:42:10Z,NC,DEM,state vote dem margin,median,-0.0386
27/07/2024,2024-08-22T18:42:10Z,FL,DEM,state vote dem margin,median,-0.0615
27/07/2024,2024-08-22T18:42:10Z,TX,DEM,state vote dem margin,median,-0.0818
27/07/2024,2024-08-22T18:42:10Z,ME-02,DEM,state vote dem margin,median,-0.1001
27/07/2024,2024-08-22T18:42:10Z,OH,DEM,state vote dem margin,median,-0.1076
27/07/2024,2024-08-22T18:42:10Z,IA,DEM,state vote dem margin,median,-0.1083
27/07/2024,2024-08-22T18:42:10Z,AK,DEM,state vote dem margin,median,-0.1272
27/07/2024,2024-08-22T18:42:10Z,SC,DEM,state vote dem margin,median,-0.1408
27/07/2024,2024-08-22T18:42:10Z,KS,DEM,state vote dem margin,median,-0.1708
27/07/2024,2024-08-22T18:42:10Z,NE-01,DEM,state vote dem margin,median,-0.1748
27/07/2024,2024-08-22T18:42:10Z,MO,DEM,state vote dem margin,median,-0.1789
27/07/2024,2024-08-22T18:42:10Z,IN,DEM,state vote dem margin,median,-0.1837
